Compound.and.Iso.name,iso.mz,RT..min.,z,Column,Compound.Name,Emperical.Formula,m.z,C,N,this.N,possibilities,names.isotopes,X,Compound.Type,Compound.Name_old,Compound.Name_figure,QE.LinRange,QE.RF.ratio,QE.RSD,TQS.LinRange,TQS.RF.ratio,TQS.RSD,ionization_form,C0,Fraction1,Fraction2,Conc..uM,HILICMix,Date.added,CHEBI,KEGGNAME
Thiamine monophosphate_13C-5 15N-0,350.095411,0.67,1,RP,Thiamine monophosphate,C12H18N4O4PS,345.078641,12,N4,4,65,13C-5 15N-0,111,Vitamin (B1-derivative),Thiamine monophosphate,TMP,NA,0.014,27.6,NA,0.01,13.8,[M],cpd:C01081,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:9533,Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP
Thiamine monophosphate_13C-5 15N-1,351.092447,0.67,1,RP,Thiamine monophosphate,C12H18N4O4PS,345.078641,12,N4,4,65,13C-5 15N-1,111,Vitamin (B1-derivative),Thiamine monophosphate,TMP,NA,0.014,27.6,NA,0.01,13.8,[M],cpd:C01081,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:9533,Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP
Dimethylbenzimidazole_13C-0 15N-0,147.092223,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-0 15N-0,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-0 15N-1,148.089259,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-0 15N-1,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-1 15N-0,148.095577,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-1 15N-0,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-1 15N-1,149.092613,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-1 15N-1,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-2 15N-0,149.098931,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-2 15N-0,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-2 15N-1,150.095967,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-2 15N-1,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-3 15N-0,150.102285,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-3 15N-0,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-3 15N-1,151.099321,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-3 15N-1,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-4 15N-0,151.105639,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-4 15N-0,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-4 15N-1,152.102675,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-4 15N-1,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-5 15N-0,152.108993,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-5 15N-0,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Dimethylbenzimidazole_13C-5 15N-1,153.106029,3.38,1,RP,Dimethylbenzimidazole,C9H10N2,147.092223,9,N2,2,30,13C-5 15N-1,56,Vitamin synthesis,Dimethyl-benzimidazole,DMB,5 - >10000,0.934,2,<0.5 - >10000,0.92,1.2,[M+H],cpd:C03114,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:15890,"Dimethylbenzimidazole; 5,6-Dimethylbenzimidazole"
Adenosylcobalamin_13C-0 15N-0,790.3367,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-0,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-1,791.333736,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-1,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-10,800.30706,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-10,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-11,801.304096,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-11,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-12,802.301132,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-12,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-13,803.298168,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-13,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-14,804.295204,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-14,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-15,805.29224,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-15,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-16,806.289276,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-16,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-17,807.286312,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-17,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-0 15N-18,808.283348,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-0 15N-18,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-0,791.340054,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-0,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-1,792.33709,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-1,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-10,801.310414,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-10,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-11,802.30745,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-11,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-12,803.304486,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-12,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-13,804.301522,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-13,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
Adenosylcobalamin_13C-1 15N-14,805.298558,5.4,2,RP,Adenosylcobalamin,C72H100CoN18O17P,790.3367,72,0CoN18,18,1387,13C-1 15N-14,47,Vitamin B12,Coenzyme B12,Adenosyl B12,50 - >10000,2.774,5.5,5 - >10000,1.06,2.6,[2M+H],cpd:C00194,CyanoAq,CyanoDCM,0.25,NA,160401,CHEBI:18408,"Cobamide coenzyme; Adenosylcobalamin; Adenosylcob(III)alamin; Deoxyadenosylcobalamin; Cobamamide; Vitamin B12 coenzyme; 5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide; (5'-Deoxy-5'-adenosyl)cobamide coenzyme; (5,6-Dimethylbenzimidazolyl)cobamide coenzyme; alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme; 5'-Deoxy-5'-adenosylcobalamin; 5'-Deoxy-5'-adenosyl vitamin B12; 5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide; 5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide; Calomide; Cobalamin coenzyme; Coenzyme B12; DMBC coenzyme; Dibencozide; Funacomide"
