Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
Internal Standards_neg,200605_Std_4uMStdsMix2InH2O_2,"Isethionic Acid, 13C2",20.21,50586,0,30528,HILICNeg,0,2,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix2InMatrix_1,"Isethionic Acid, 13C2",NA,NA,NA,NA,HILICNeg,0,2,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_4uMStdsMix2InMatrix_2,"Isethionic Acid, 13C2",0.06,6287,0,5478,HILICNeg,0,2,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_H2OinMatrix_1,"Isethionic Acid, 13C2",10.41,52440,0,46382,HILICNeg,0,2,200605,Std,H2OinMatrix,1,NA,NA,inMat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Std_H2OinMatrix_2,"Isethionic Acid, 13C2",0.05,9713,0,5042,HILICNeg,0,2,200605,Std,H2OinMatrix,2,NA,NA,inMat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk_B_20200607110426,"Isethionic Acid, 13C2",5.08,14535,0,24077,HILICNeg,0,2,200605,Blk,GBTFate1MBlk,B,20200607110426,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-neg_A,"Isethionic Acid, 13C2",0.05,1627,0,1575,HILICNeg,0,2,200605,Blk,GBTFate1MBlk,neg,A,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full1,"L-Cysteic Acid, D3",12.57,6174036,0,619502,HILICNeg,0,3,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full2,"L-Cysteic Acid, D3",12.54,6369149,0,571045,HILICNeg,0,3,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full3,"L-Cysteic Acid, D3",12.32,7266826,0,601593,HILICNeg,0,3,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full4,"L-Cysteic Acid, D3",12.23,7826778,0,681145,HILICNeg,0,3,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full5,"L-Cysteic Acid, D3",12.1,9039441,0,752549,HILICNeg,0,3,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Full6neg,"L-Cysteic Acid, D3",12.04,5061742,0,580989,HILICNeg,0,3,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half1,"L-Cysteic Acid, D3",12.54,2854062,0,305873,HILICNeg,0,3,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half2,"L-Cysteic Acid, D3",12.51,2580125,0,245271,HILICNeg,0,3,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half3,"L-Cysteic Acid, D3",12.29,3492765,0,368016,HILICNeg,0,3,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half4,"L-Cysteic Acid, D3",12.2,3401961,0,352536,HILICNeg,0,3,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half5,"L-Cysteic Acid, D3",12.09,4131439,0,471524,HILICNeg,0,3,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_TruePooGBT_Half6neg,"L-Cysteic Acid, D3",12.05,2430951,0,221727,HILICNeg,0,3,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_1,"L-Cysteic Acid, D3",12.6,2775495,0,281322,HILICNeg,0,3,200605,Poo,QC2,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_2,"L-Cysteic Acid, D3",12.53,3192357,0,297901,HILICNeg,0,3,200605,Poo,QC2,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_3,"L-Cysteic Acid, D3",12.37,3598237,0,356975,HILICNeg,0,3,200605,Poo,QC2,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_4,"L-Cysteic Acid, D3",12.24,3675244,0,433818,HILICNeg,0,3,200605,Poo,QC2,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Poo_QC2_5,"L-Cysteic Acid, D3",12.15,4173325,0,435064,HILICNeg,0,3,200605,Poo,QC2,5,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_A,"L-Cysteic Acid, D3",12.34,7700084,0,695955,HILICNeg,0,3,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Blk_GBTFate1MBlk-IS_B,"L-Cysteic Acid, D3",12.48,6423708,0,608086,HILICNeg,0,3,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_A,"L-Cysteic Acid, D3",12.26,7537589,0,633887,HILICNeg,0,3,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_B,"L-Cysteic Acid, D3",12.42,6888343,0,685751,HILICNeg,0,3,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-IS_C,"L-Cysteic Acid, D3",12.2,7565780,0,679932,HILICNeg,0,3,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_A,"L-Cysteic Acid, D3",12.14,8007477,0,749131,HILICNeg,0,3,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_B,"L-Cysteic Acid, D3",12.5,6709923,0,578313,HILICNeg,0,3,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-IS_C,"L-Cysteic Acid, D3",12.12,7634375,0,758494,HILICNeg,0,3,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_A,"L-Cysteic Acid, D3",12.56,7031327,0,674244,HILICNeg,0,3,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_B,"L-Cysteic Acid, D3",12.54,6448000,0,580381,HILICNeg,0,3,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-IS_C,"L-Cysteic Acid, D3",12.32,7759116,0,644893,HILICNeg,0,3,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_A,"L-Cysteic Acid, D3",12.62,5594159,0,524042,HILICNeg,0,3,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_B,"L-Cysteic Acid, D3",12.53,6438490,0,607072,HILICNeg,0,3,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-IS_C,"L-Cysteic Acid, D3",12.4,5349858,0,459182,HILICNeg,0,3,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_A,"L-Cysteic Acid, D3",12.42,7228816,0,577241,HILICNeg,0,3,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_B,"L-Cysteic Acid, D3",12.43,7030278,0,567630,HILICNeg,0,3,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-IS_C,"L-Cysteic Acid, D3",12.21,8358224,0,828603,HILICNeg,0,3,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_A,"L-Cysteic Acid, D3",12.14,7720704,0,708248,HILICNeg,0,3,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_B,"L-Cysteic Acid, D3",12.61,7239570,0,715520,HILICNeg,0,3,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-IS_C,"L-Cysteic Acid, D3",12.4,6461244,0,537997,HILICNeg,0,3,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_A,"L-Cysteic Acid, D3",12.48,6805169,0,675380,HILICNeg,0,3,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_B,"L-Cysteic Acid, D3",12.54,5942230,0,542422,HILICNeg,0,3,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-IS_C,"L-Cysteic Acid, D3",12.42,8822271,0,779225,HILICNeg,0,3,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_A,"L-Cysteic Acid, D3",12.39,7319534,0,642102,HILICNeg,0,3,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_B,"L-Cysteic Acid, D3",12.57,5833019,0,528958,HILICNeg,0,3,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-IS_C,"L-Cysteic Acid, D3",12.43,6452888,0,555793,HILICNeg,0,3,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_A,"L-Cysteic Acid, D3",12.35,7255866,0,634540,HILICNeg,0,3,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_B,"L-Cysteic Acid, D3",12.25,7323996,0,645540,HILICNeg,0,3,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-IS_C,"L-Cysteic Acid, D3",12.61,7047055,0,668014,HILICNeg,0,3,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_A,"L-Cysteic Acid, D3",12.61,7040368,0,632102,HILICNeg,0,3,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_B,"L-Cysteic Acid, D3",12.29,6959299,0,575925,HILICNeg,0,3,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-IS_C,"L-Cysteic Acid, D3",12.21,7840439,0,782076,HILICNeg,0,3,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_A,"L-Cysteic Acid, D3",12.1,7880411,0,713674,HILICNeg,0,3,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_B,"L-Cysteic Acid, D3",12.23,6918619,0,712597,HILICNeg,0,3,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-IS_C,"L-Cysteic Acid, D3",12.57,6679972,0,655705,HILICNeg,0,3,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_A,"L-Cysteic Acid, D3",12.61,6546204,0,566240,HILICNeg,0,3,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_B,"L-Cysteic Acid, D3",12.13,8285273,0,733851,HILICNeg,0,3,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-IS_C,"L-Cysteic Acid, D3",12.31,6954978,0,739017,HILICNeg,0,3,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_A,"L-Cysteic Acid, D3",12.4,7143177,0,646478,HILICNeg,0,3,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_B,"L-Cysteic Acid, D3",12.2,7963648,0,693846,HILICNeg,0,3,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-IS_C,"L-Cysteic Acid, D3",12.31,7267979,0,649807,HILICNeg,0,3,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_A,"L-Cysteic Acid, D3",19.34,17712,0,28971,HILICNeg,0,3,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_B,"L-Cysteic Acid, D3",14.6,16405,0,18778,HILICNeg,0,3,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT0-neg_C,"L-Cysteic Acid, D3",7.11,22143,0,25574,HILICNeg,0,3,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_A,"L-Cysteic Acid, D3",2.93,21018,0,21400,HILICNeg,0,3,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_B,"L-Cysteic Acid, D3",10.65,15952,0,22129,HILICNeg,0,3,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT12-neg_C,"L-Cysteic Acid, D3",9.56,14329,0,16850,HILICNeg,0,3,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_A,"L-Cysteic Acid, D3",8.46,21003,0,33660,HILICNeg,0,3,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_B,"L-Cysteic Acid, D3",21.46,18074,0,27634,HILICNeg,0,3,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT36-neg_C,"L-Cysteic Acid, D3",13.27,19452,0,30353,HILICNeg,0,3,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_A,"L-Cysteic Acid, D3",16.35,15837,0,23181,HILICNeg,0,3,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_B,"L-Cysteic Acid, D3",12.48,16342,0,28362,HILICNeg,0,3,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT4-neg_C,"L-Cysteic Acid, D3",12.37,21909,0,30279,HILICNeg,0,3,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_A,"L-Cysteic Acid, D3",16.4,14729,0,18848,HILICNeg,0,3,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_B,"L-Cysteic Acid, D3",1.87,16642,0,22622,HILICNeg,0,3,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT50-neg_C,"L-Cysteic Acid, D3",15.3,21516,0,27730,HILICNeg,0,3,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_A,"L-Cysteic Acid, D3",14.5,18342,0,28222,HILICNeg,0,3,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_B,"L-Cysteic Acid, D3",6.94,19027,0,31101,HILICNeg,0,3,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MT8-neg_C,"L-Cysteic Acid, D3",7.78,17583,0,23773,HILICNeg,0,3,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_A,"L-Cysteic Acid, D3",NA,NA,NA,NA,HILICNeg,0,3,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_B,"L-Cysteic Acid, D3",NA,NA,NA,NA,HILICNeg,0,3,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate1MTlong-neg_C,"L-Cysteic Acid, D3",10.66,18485,0,32842,HILICNeg,0,3,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_A,"L-Cysteic Acid, D3",9.01,11809,0,15309,HILICNeg,0,3,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_B,"L-Cysteic Acid, D3",12.58,19001,0,20765,HILICNeg,0,3,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT0-neg_C,"L-Cysteic Acid, D3",15.99,16146,0,24067,HILICNeg,0,3,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_A,"L-Cysteic Acid, D3",18.39,16424,0,16890,HILICNeg,0,3,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_B,"L-Cysteic Acid, D3",11.81,19114,0,26503,HILICNeg,0,3,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT12-neg_C,"L-Cysteic Acid, D3",2.08,17911,0,31251,HILICNeg,0,3,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_A,"L-Cysteic Acid, D3",8.46,17459,0,24667,HILICNeg,0,3,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_B,"L-Cysteic Acid, D3",12.63,21539,0,26439,HILICNeg,0,3,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT24-neg_C,"L-Cysteic Acid, D3",1.77,18849,0,25616,HILICNeg,0,3,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_A,"L-Cysteic Acid, D3",18.27,16844,0,15342,HILICNeg,0,3,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_B,"L-Cysteic Acid, D3",6.9,20066,0,25230,HILICNeg,0,3,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT48-neg_C,"L-Cysteic Acid, D3",11.83,20389,0,33292,HILICNeg,0,3,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_A,"L-Cysteic Acid, D3",12.27,22111,0,33935,HILICNeg,0,3,200605,Smp,GBTFate2MT5,neg,A,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_B,"L-Cysteic Acid, D3",10.63,20093,0,19265,HILICNeg,0,3,200605,Smp,GBTFate2MT5,neg,B,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MT5-neg_C,"L-Cysteic Acid, D3",9,10255,0,13900,HILICNeg,0,3,200605,Smp,GBTFate2MT5,neg,C,5,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_A,"L-Cysteic Acid, D3",21.14,16020,0,17843,HILICNeg,0,3,200605,Smp,GBTFate2MTlong,neg,A,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_B,"L-Cysteic Acid, D3",12.58,18927,0,21357,HILICNeg,0,3,200605,Smp,GBTFate2MTlong,neg,B,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Internal Standards_neg,200605_Smp_GBTFate2MTlong-neg_C,"L-Cysteic Acid, D3",6.59,19952,0,25605,HILICNeg,0,3,200605,Smp,GBTFate2MTlong,neg,C,96,Fate2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
